from_x,from_y,to_x,to_y,depth_min,risk_index,wave_size,wind_speed, 
45,30,45,29,25.93,0.028,2.58,5.48
45,30,46,30,44.83,0.841,0.37,5.03
46,30,45,30,11.79,0.895,0.54,29.96
45,30,45,31,29.47,0.74,0.63,15.57
45,31,45,30,33.12,0.39,4.66,6.49
45,31,46,31,47.93,0.238,2.71,3.49
46,31,45,31,10.52,0.469,4.58,13.03
45,31,45,32,32.8,0.31,1.23,19.27
45,32,45,31,24.85,0.878,1.13,15.25
45,32,46,32,42.54,0.091,3.5,24.7
46,32,45,32,24.4,0.406,2.16,21.87
45,32,45,33,23.52,0.102,2.01,14.55
45,33,45,32,13.69,0.17,2.71,28.0
45,33,46,33,37.83,0.833,2.53,17.74
46,33,45,33,34.72,0.051,0.27,26.36
45,33,45,34,38.77,0.207,0.22,27.48
45,34,45,33,34.82,0.971,2.06,27.39
45,34,46,34,17.93,0.662,1.29,13.07
46,34,45,34,21.01,0.205,0.02,25.96
45,34,45,35,6.13,0.227,4.61,21.99
45,35,45,34,12.9,0.722,4.41,10.09
45,35,46,35,26.27,0.087,2.94,3.72
46,35,45,35,45.44,0.461,0.79,25.36
45,35,45,36,44.03,0.356,0.11,16.34
45,36,45,35,33.93,0.538,1.39,21.97
45,36,46,36,10.61,0.461,4.15,23.55
46,36,45,36,9.04,0.148,3.81,28.07
45,36,45,37,10.87,0.972,4.08,13.35
45,37,45,36,39.29,0.14,2.71,19.37
45,37,46,37,28.94,0.828,2.36,29.96
46,37,45,37,46.39,0.323,2.5,10.06
45,37,45,38,45.9,0.666,3.26,13.0
45,38,45,37,8.33,0.336,3.08,24.76
45,38,46,38,32.2,0.114,1.88,12.85
46,38,45,38,16.92,0.889,2.37,3.55
45,38,45,39,23.22,0.0,2.5,12.01
45,39,45,38,48.83,0.662,2.8,9.37
45,39,46,39,45.92,0.983,2.24,0.4
46,39,45,39,11.0,0.139,1.91,12.12
45,39,45,40,13.85,0.844,3.43,19.0
45,40,45,39,42.03,0.761,0.2,10.98
45,40,46,40,21.15,0.328,4.04,20.44
46,40,45,40,29.11,0.28,3.33,6.56
45,40,45,41,9.52,0.196,0.83,22.93
45,41,45,40,17.3,0.563,2.51,0.63
45,41,46,41,40.72,0.511,2.73,8.91
46,41,45,41,26.32,0.668,2.58,22.32
45,41,45,42,27.38,0.308,0.96,16.92
45,42,45,41,12.61,0.65,3.15,22.34
45,42,46,42,15.25,0.262,4.62,12.7
46,42,45,42,22.35,0.57,1.26,12.44
45,42,45,43,38.71,0.049,0.17,18.68
45,43,45,42,36.56,0.361,3.62,23.04
45,43,46,43,21.47,0.474,0.5,11.91
46,43,45,43,37.66,0.799,3.05,12.98
45,43,45,44,12.7,0.198,4.21,16.49
45,44,45,43,32.76,0.394,1.89,10.08
45,44,46,44,40.89,0.501,0.36,24.0
46,44,45,44,6.98,0.464,3.54,12.39
45,44,45,45,16.65,0.366,0.11,14.41
45,45,45,44,32.61,0.238,2.94,15.19
45,45,46,45,17.92,0.739,4.39,4.62
46,45,45,45,30.28,0.953,2.48,24.88
45,45,45,46,25.65,0.019,1.19,23.83
45,46,45,45,29.86,0.766,1.41,29.91
45,46,46,46,47.41,0.006,4.09,22.15
46,46,45,46,39.75,0.334,2.36,18.31
45,46,45,47,47.35,0.18,0.59,16.52
45,47,45,46,41.74,0.597,3.37,8.49
45,47,46,47,8.85,0.105,2.85,8.19
46,47,45,47,39.26,0.497,2.31,10.6
45,47,45,48,8.96,0.569,4.27,13.05
45,48,45,47,13.86,0.554,2.89,7.83
45,48,46,48,18.09,0.387,0.97,14.55
46,48,45,48,26.93,0.765,3.46,20.44
45,48,45,49,43.19,0.844,0.3,4.38
45,49,45,48,16.85,0.373,0.71,27.06
45,49,46,49,49.07,0.084,0.83,29.8
46,49,45,49,25.69,0.295,2.58,19.97
46,0,47,0,36.93,0.889,2.47,18.72
47,0,46,0,41.06,0.864,0.17,4.51
46,0,46,1,14.39,0.253,2.99,10.83
46,1,46,0,16.63,0.653,3.11,20.3
46,1,47,1,29.56,0.714,3.24,18.26
47,1,46,1,43.74,0.199,4.03,3.19
46,1,46,2,6.82,0.106,1.19,14.38
46,2,46,1,21.33,0.78,4.4,22.04
46,2,47,2,46.21,0.851,1.75,11.52
47,2,46,2,12.41,0.45,4.31,17.94
46,2,46,3,41.64,0.119,2.72,18.7
46,3,46,2,15.08,0.784,3.72,6.89
46,3,47,3,11.85,0.277,1.19,21.68
47,3,46,3,41.82,0.836,2.72,22.81
46,3,46,4,33.45,0.833,0.98,18.73
46,4,46,3,32.47,0.608,0.99,0.41
46,4,47,4,16.72,0.607,1.09,13.78
47,4,46,4,6.43,0.446,2.92,5.8
46,4,46,5,16.06,0.807,4.82,21.49
46,5,46,4,7.81,0.772,0.32,21.78
46,5,47,5,34.64,0.77,0.92,25.66
47,5,46,5,29.43,0.05,2.92,26.04
46,5,46,6,19.76,0.233,2.18,8.95
46,6,46,5,26.91,0.122,2.68,1.61
46,6,47,6,26.95,0.959,2.69,3.69
47,6,46,6,48.83,0.684,4.6,26.09
46,6,46,7,8.48,0.565,2.81,7.73
46,7,46,6,45.37,0.762,2.65,28.93
46,7,47,7,23.13,0.632,4.48,18.94
47,7,46,7,23.36,0.626,2.65,23.23
46,7,46,8,35.07,0.692,1.5,3.01
46,8,46,7,10.87,0.119,3.41,14.11
46,8,47,8,44.34,0.656,1.66,13.77
47,8,46,8,12.15,0.7,0.08,23.28
46,8,46,9,42.66,0.449,1.96,6.15
46,9,46,8,43.25,0.082,1.51,14.8
46,9,47,9,23.88,0.134,0.31,26.16
47,9,46,9,36.94,0.556,0.55,18.22
46,9,46,10,45.33,0.635,4.36,22.02
46,10,46,9,14.74,0.171,2.0,20.3
46,10,47,10,25.84,0.14,4.12,4.29
47,10,46,10,43.09,0.452,3.28,2.85
46,10,46,11,35.51,0.661,1.23,3.59
46,11,46,10,7.47,0.422,0.78,15.13
46,11,47,11,26.83,0.87,4.41,17.51
47,11,46,11,9.84,0.426,3.09,2.22
46,11,46,12,18.11,0.535,4.06,0.96
46,12,46,11,11.22,0.835,0.44,22.94
46,12,47,12,14.59,0.884,4.34,20.42
47,12,46,12,30.36,0.934,3.92,20.31
46,12,46,13,47.03,0.386,3.05,22.87
46,13,46,12,31.34,0.84,4.29,9.64
46,13,47,13,7.96,0.828,2.92,17.57
47,13,46,13,23.81,0.656,4.49,2.1
46,13,46,14,9.19,0.363,0.52,4.24
46,14,46,13,30.14,0.177,3.8,27.3
46,14,47,14,27.24,0.582,2.83,0.8
47,14,46,14,48.79,0.04,2.71,12.21
46,14,46,15,25.87,0.874,3.13,28.6
46,15,46,14,37.79,0.213,1.8,12.56
46,15,47,15,32.57,0.634,2.17,26.51
47,15,46,15,16.59,0.69,4.77,26.6
46,15,46,16,35.99,0.494,2.96,5.58
46,16,46,15,9.76,0.889,0.15,9.61
46,16,47,16,26.63,0.837,4.32,28.07
47,16,46,16,37.21,0.138,3.3,26.71
46,16,46,17,19.31,0.387,2.48,24.61
46,17,46,16,25.81,0.284,3.43,3.1
46,17,47,17,38.83,0.336,1.59,12.0
47,17,46,17,6.3,0.598,3.86,26.61
46,17,46,18,10.0,0.483,4.65,8.76
46,18,46,17,37.99,0.36,1.7,9.43
46,18,47,18,7.17,0.293,0.4,21.74
47,18,46,18,24.64,0.548,3.89,20.64
46,18,46,19,37.14,0.879,3.49,24.28
46,19,46,18,21.38,0.446,1.35,22.03
46,19,47,19,48.73,0.005,1.13,10.36
47,19,46,19,47.27,0.108,1.28,0.24
46,19,46,20,16.85,0.106,3.77,10.34
46,20,46,19,42.71,0.997,2.22,17.26
46,20,47,20,35.46,0.042,3.11,14.26
47,20,46,20,40.84,0.476,2.43,4.94
46,20,46,21,39.06,0.978,1.42,20.65
46,21,46,20,30.26,0.336,3.24,1.25
46,21,47,21,23.2,0.456,3.02,16.32
47,21,46,21,43.34,0.406,2.63,22.06
46,21,46,22,22.37,0.27,4.18,21.3
46,22,46,21,24.63,0.02,0.94,23.81
46,22,47,22,9.84,0.483,0.65,8.09
47,22,46,22,48.26,0.741,3.53,0.3
46,22,46,23,32.51,0.287,3.39,26.21
46,23,46,22,38.36,0.245,4.82,26.09
46,23,47,23,7.59,0.616,2.72,22.21
47,23,46,23,12.88,0.797,3.58,24.93
46,23,46,24,26.02,0.754,0.13,12.51
46,24,46,23,23.8,0.267,0.72,18.19
46,24,47,24,20.67,0.829,0.45,7.49
47,24,46,24,47.58,0.653,4.28,3.42
46,24,46,25,43.93,0.233,1.4,25.53
46,25,46,24,25.15,0.749,4.81,12.81
46,25,47,25,39.78,0.768,1.44,26.78
47,25,46,25,40.52,0.477,4.84,22.81
46,25,46,26,7.87,0.808,2.62,1.88
46,26,46,25,33.22,0.417,0.5,7.6
46,26,47,26,6.4,0.491,4.09,18.28
47,26,46,26,6.57,0.455,0.45,3.22
46,26,46,27,41.14,0.055,3.75,8.21
46,27,46,26,22.69,0.189,4.67,28.98
46,27,47,27,8.17,0.579,4.04,25.91
47,27,46,27,30.55,0.663,1.06,28.13
46,27,46,28,16.02,0.945,0.42,7.2
46,28,46,27,10.39,0.519,3.91,10.49
46,28,47,28,26.28,0.957,3.27,6.42
47,28,46,28,9.64,0.28,4.12,6.92
46,28,46,29,15.17,0.879,3.13,28.96
46,29,46,28,34.5,0.6,2.28,29.85
46,29,47,29,23.48,0.382,3.36,19.06
47,29,46,29,49.63,0.243,0.98,26.83
46,29,46,30,5.69,0.72,4.0,12.48
46,30,46,29,15.01,0.388,1.13,29.82
46,30,47,30,20.72,0.822,2.29,11.18
47,30,46,30,27.67,0.583,4.49,12.53
46,30,46,31,24.93,0.105,2.24,27.5
46,31,46,30,31.32,0.79,0.39,9.25
46,31,47,31,23.27,0.941,3.86,7.95
47,31,46,31,33.85,0.66,2.98,25.58
46,31,46,32,17.1,0.161,4.68,14.96
46,32,46,31,48.8,0.89,5.0,6.59
46,32,47,32,36.73,0.028,2.82,14.89
47,32,46,32,15.34,0.503,3.29,29.86
46,32,46,33,28.8,0.358,3.59,13.31
46,33,46,32,18.45,0.017,0.77,5.04
46,33,47,33,34.2,0.026,3.65,3.83
47,33,46,33,33.36,0.423,3.33,24.93
46,33,46,34,29.59,0.93,3.34,2.31
46,34,46,33,10.62,0.037,2.67,10.55
46,34,47,34,39.81,0.369,1.45,5.51
47,34,46,34,18.44,0.159,0.54,19.0
46,34,46,35,39.9,0.404,4.63,7.4
46,35,46,34,30.63,0.097,0.2,29.73
46,35,47,35,18.43,0.476,0.43,21.11
47,35,46,35,17.1,0.759,3.8,12.42
46,35,46,36,47.07,0.559,4.25,24.17
46,36,46,35,30.62,0.67,4.38,10.44
46,36,47,36,43.94,0.954,2.54,7.95
47,36,46,36,35.29,0.032,3.7,9.9
46,36,46,37,14.83,0.275,2.93,0.02
46,37,46,36,24.13,0.77,2.08,8.24
46,37,47,37,41.7,0.298,2.58,28.83
47,37,46,37,33.68,0.973,4.2,25.03
46,37,46,38,42.93,0.618,3.75,13.76
46,38,46,37,15.44,0.192,1.73,10.93
46,38,47,38,19.27,0.818,1.29,25.03
47,38,46,38,34.35,0.361,3.19,11.56
46,38,46,39,26.42,0.463,0.66,25.91
46,39,46,38,22.32,0.697,4.01,18.14
46,39,47,39,13.62,0.687,0.34,13.38
47,39,46,39,32.55,0.529,3.96,17.04
46,39,46,40,25.6,0.076,1.52,13.73
46,40,46,39,37.39,0.661,0.75,29.9
46,40,47,40,19.02,0.038,3.55,5.78
47,40,46,40,15.34,0.585,3.14,27.74
46,40,46,41,14.1,0.139,1.7,7.15
46,41,46,40,43.49,0.858,0.65,29.36
46,41,47,41,5.87,0.573,4.78,7.76
47,41,46,41,21.25,0.063,1.13,9.03
46,41,46,42,23.07,0.853,3.81,11.89
46,42,46,41,12.54,0.951,0.35,24.88
46,42,47,42,29.66,0.566,4.73,26.82
47,42,46,42,18.53,0.679,0.12,10.66
46,42,46,43,48.3,0.227,4.13,27.79
46,43,46,42,44.72,0.113,2.06,12.26
46,43,47,43,23.88,0.419,3.05,28.98
47,43,46,43,15.4,0.361,3.18,12.22
46,43,46,44,34.59,0.711,2.16,11.98
46,44,46,43,14.16,0.325,0.41,9.9
46,44,47,44,28.61,0.73,1.04,4.7
47,44,46,44,9.98,0.137,0.84,11.62
46,44,46,45,8.77,0.273,2.87,14.4
46,45,46,44,26.91,0.864,0.63,10.83
46,45,47,45,11.79,0.842,2.56,20.62
47,45,46,45,31.75,0.059,0.98,18.06
46,45,46,46,26.94,0.856,4.94,26.07
46,46,46,45,46.83,0.448,0.05,5.62
46,46,47,46,28.47,0.724,2.76,1.18
47,46,46,46,48.07,0.593,4.05,19.5
46,46,46,47,25.19,0.296,4.95,22.91
46,47,46,46,48.38,0.758,3.8,2.68
46,47,47,47,42.49,0.428,1.72,8.08
47,47,46,47,38.08,0.466,1.97,0.32
46,47,46,48,18.83,0.929,0.44,28.77
46,48,46,47,24.18,0.608,2.56,28.12
46,48,47,48,41.18,0.524,3.68,15.59
47,48,46,48,40.36,0.82,2.69,15.35
46,48,46,49,11.01,0.448,4.46,23.8
46,49,46,48,12.96,0.642,2.46,21.8
46,49,47,49,48.25,0.701,1.03,23.4
47,49,46,49,37.54,0.146,0.82,14.01
47,0,48,0,5.11,0.164,1.15,10.22
48,0,47,0,18.7,0.304,0.22,27.14
47,0,47,1,49.69,0.589,4.78,26.58
47,1,47,0,16.61,0.986,4.8,13.69
47,1,48,1,31.07,0.001,2.61,29.53
48,1,47,1,29.04,0.761,1.26,9.31
47,1,47,2,12.23,0.692,3.96,21.41
47,2,47,1,29.25,0.078,2.13,12.44
47,2,48,2,28.94,0.401,2.71,25.48
48,2,47,2,21.7,0.268,2.94,12.79
47,2,47,3,29.68,0.232,2.98,12.87
47,3,47,2,15.16,0.526,0.13,7.91
47,3,48,3,36.82,0.001,4.92,9.79
48,3,47,3,46.65,0.079,0.02,21.59
47,3,47,4,5.84,0.515,3.35,9.21
47,4,47,3,10.75,0.115,1.02,20.03
47,4,48,4,38.92,0.005,2.41,0.93
48,4,47,4,43.4,0.412,4.23,26.85
47,4,47,5,23.48,0.577,2.61,26.62
47,5,47,4,13.32,0.625,3.31,11.51
47,5,48,5,47.7,0.845,2.74,6.08
48,5,47,5,33.74,0.529,0.01,16.12
47,5,47,6,37.68,0.939,1.6,3.88
47,6,47,5,26.14,0.523,3.97,2.3
47,6,48,6,10.43,0.448,2.52,21.49
48,6,47,6,44.74,0.704,4.11,26.6
47,6,47,7,27.81,0.903,1.54,2.96
47,7,47,6,43.62,0.901,0.12,16.77
47,7,48,7,26.13,0.388,1.08,28.39
48,7,47,7,47.93,0.665,2.5,24.34
47,7,47,8,29.96,0.605,4.22,22.62
47,8,47,7,35.9,0.607,2.74,22.87
47,8,48,8,15.74,0.384,4.11,21.54
48,8,47,8,16.79,0.322,2.45,17.26
47,8,47,9,17.03,0.663,4.44,3.26
47,9,47,8,47.23,0.817,4.84,11.13
47,9,48,9,49.84,0.137,3.08,6.91
48,9,47,9,13.57,0.826,4.15,20.83
47,9,47,10,47.24,0.779,2.08,8.01
47,10,47,9,38.1,0.102,3.64,15.52
47,10,48,10,30.73,0.518,1.87,6.21
48,10,47,10,14.93,0.372,1.74,22.02
47,10,47,11,45.18,0.655,0.64,17.3
47,11,47,10,32.48,0.61,3.45,18.39
47,11,48,11,36.53,0.049,2.05,24.73
48,11,47,11,48.87,0.926,3.47,13.73
47,11,47,12,23.34,0.773,4.45,23.16
47,12,47,11,27.24,0.288,1.68,1.18
47,12,48,12,34.97,0.952,3.89,18.72
48,12,47,12,21.03,0.227,0.32,17.47
47,12,47,13,11.38,0.281,4.1,7.43
47,13,47,12,36.28,0.956,1.45,15.37
47,13,48,13,43.45,0.057,1.4,7.31
48,13,47,13,31.44,0.467,2.72,25.9
47,13,47,14,5.39,0.516,0.82,25.37
47,14,47,13,49.51,0.311,0.07,15.96
47,14,48,14,36.84,0.433,2.39,20.03
48,14,47,14,15.29,0.121,3.27,0.61
47,14,47,15,21.89,0.275,4.11,0.7
47,15,47,14,26.93,0.239,2.03,10.75
47,15,48,15,37.76,0.038,2.86,6.04
48,15,47,15,36.46,0.506,3.23,25.8
47,15,47,16,39.25,0.99,2.76,23.12
47,16,47,15,25.35,0.602,0.15,25.6
47,16,48,16,5.42,0.083,4.39,26.26
48,16,47,16,29.22,0.027,2.74,17.05
47,16,47,17,38.13,0.099,4.35,1.96
47,17,47,16,16.7,0.296,0.65,15.52
47,17,48,17,33.16,0.357,1.01,10.28
48,17,47,17,34.26,0.019,3.61,13.75
47,17,47,18,15.38,0.571,0.84,7.13
47,18,47,17,40.54,0.438,3.0,5.04
47,18,48,18,25.0,0.879,1.39,3.28
48,18,47,18,26.82,0.257,4.48,3.96
47,18,47,19,40.48,0.462,3.8,15.8
47,19,47,18,29.41,0.657,2.04,21.62
47,19,48,19,37.18,0.06,3.84,29.76
48,19,47,19,19.43,0.018,1.66,29.88
47,19,47,20,17.43,0.387,2.31,3.79
47,20,47,19,27.17,0.097,0.91,12.59
47,20,48,20,25.61,0.542,0.14,23.68
48,20,47,20,28.12,0.175,0.42,23.72
47,20,47,21,10.94,0.783,2.37,4.27
47,21,47,20,10.53,0.453,3.93,23.35
47,21,48,21,25.24,0.51,3.54,15.85
48,21,47,21,15.57,0.374,2.24,25.32
47,21,47,22,15.84,0.236,1.12,1.6
47,22,47,21,25.84,0.729,4.34,21.59
47,22,48,22,14.94,0.339,0.64,24.66
48,22,47,22,36.49,0.864,3.48,24.71
47,22,47,23,13.75,0.569,3.33,1.0
47,23,47,22,35.7,0.436,3.04,29.63
47,23,48,23,24.56,0.789,3.45,10.36
48,23,47,23,8.09,0.32,2.17,25.59
47,23,47,24,48.65,0.889,2.15,9.73
47,24,47,23,22.58,0.167,3.06,19.4
47,24,48,24,34.17,0.445,0.58,22.51
48,24,47,24,15.86,0.382,4.2,22.27
47,24,47,25,44.48,0.291,3.58,5.65
47,25,47,24,49.08,0.363,0.58,27.56
47,25,48,25,49.28,0.083,2.74,15.38
48,25,47,25,27.49,0.592,0.05,3.39
47,25,47,26,36.45,0.819,4.96,16.48
47,26,47,25,44.19,0.908,2.19,23.46
47,26,48,26,21.95,0.501,2.43,12.34
48,26,47,26,18.37,0.364,2.72,6.57
47,26,47,27,6.27,0.897,3.92,28.38
47,27,47,26,26.9,0.102,3.5,2.05
47,27,48,27,5.66,0.963,2.7,5.8
48,27,47,27,33.05,0.762,1.31,26.38
47,27,47,28,47.21,0.784,3.82,9.89
47,28,47,27,18.96,0.423,3.43,6.36
47,28,48,28,46.82,0.764,0.15,16.06
48,28,47,28,14.75,0.043,2.39,11.1
47,28,47,29,23.55,0.616,2.66,11.18
47,29,47,28,45.62,0.644,1.68,15.58
47,29,48,29,35.87,0.779,2.09,15.21
48,29,47,29,40.32,0.863,4.75,10.84
47,29,47,30,32.43,0.861,0.45,21.75
47,30,47,29,37.69,0.347,4.71,2.86
47,30,48,30,17.39,0.931,2.54,14.53
48,30,47,30,30.01,0.317,0.93,0.01
47,30,47,31,41.27,0.787,3.58,6.29
47,31,47,30,34.62,0.681,0.11,14.76
47,31,48,31,13.01,0.293,3.14,27.96
48,31,47,31,11.81,0.443,0.91,22.95
47,31,47,32,46.71,0.396,2.18,16.35
47,32,47,31,42.8,0.79,1.92,13.22
47,32,48,32,34.77,0.584,4.43,22.34
48,32,47,32,42.08,0.802,0.98,15.38
47,32,47,33,27.46,0.512,4.03,5.13
47,33,47,32,38.37,0.522,3.31,13.49
47,33,48,33,45.4,0.293,4.5,24.58
48,33,47,33,16.52,0.925,1.56,9.22
47,33,47,34,17.64,0.688,4.65,15.07
47,34,47,33,30.77,0.693,2.13,4.66
47,34,48,34,20.78,0.893,0.25,4.68
48,34,47,34,48.06,0.207,4.26,6.67
47,34,47,35,24.94,0.999,3.83,17.38
47,35,47,34,13.49,0.072,2.86,28.64
47,35,48,35,37.12,0.738,0.82,8.44
48,35,47,35,38.3,0.786,2.47,25.66
47,35,47,36,23.24,0.745,3.34,4.92
47,36,47,35,38.04,0.581,1.25,12.5
47,36,48,36,12.58,0.092,2.56,22.86
48,36,47,36,40.28,0.404,3.55,13.67
47,36,47,37,28.28,0.199,1.89,21.24
47,37,47,36,6.81,0.442,0.53,18.87
47,37,48,37,18.52,0.413,2.82,23.74
48,37,47,37,47.29,0.145,4.87,3.82
47,37,47,38,22.63,0.178,4.88,6.5
47,38,47,37,25.86,0.092,4.29,22.97
47,38,48,38,42.98,0.063,0.07,11.36
48,38,47,38,45.03,0.88,2.83,13.99
47,38,47,39,15.72,0.777,0.16,16.22
47,39,47,38,24.75,0.578,1.58,9.86
47,39,48,39,47.71,0.583,2.36,26.91
48,39,47,39,27.17,0.221,1.76,4.88
47,39,47,40,48.55,0.63,1.47,5.79
47,40,47,39,45.02,0.853,0.79,16.69
47,40,48,40,22.52,0.226,3.36,28.51
48,40,47,40,17.24,0.691,2.31,15.22
47,40,47,41,21.94,0.473,3.02,9.97
47,41,47,40,32.88,0.999,0.24,21.57
47,41,48,41,43.41,0.036,2.32,23.65
48,41,47,41,10.74,0.939,2.02,15.18
47,41,47,42,46.05,0.449,1.5,22.78
47,42,47,41,36.97,0.557,2.06,1.03
47,42,48,42,41.25,0.908,0.85,29.7
48,42,47,42,49.51,0.359,1.6,20.58
47,42,47,43,39.17,0.75,0.64,29.82
47,43,47,42,5.97,0.781,4.27,21.2
47,43,48,43,8.17,0.966,2.93,22.99
48,43,47,43,31.93,0.251,0.83,11.29
47,43,47,44,20.11,0.481,3.86,29.32
47,44,47,43,11.18,0.267,2.73,16.63
47,44,48,44,26.19,0.124,3.41,27.74
48,44,47,44,19.15,0.598,1.21,24.69
47,44,47,45,9.86,0.948,2.52,15.31
47,45,47,44,17.7,0.208,0.46,0.27
47,45,48,45,17.65,0.354,4.81,15.19
48,45,47,45,10.21,0.046,3.92,0.39
47,45,47,46,29.29,0.305,2.83,20.41
47,46,47,45,46.8,0.553,1.18,4.34
47,46,48,46,42.65,0.881,2.3,23.69
48,46,47,46,8.91,0.426,4.35,3.17
47,46,47,47,33.76,0.089,3.88,4.18
47,47,47,46,30.59,0.805,4.99,17.73
47,47,48,47,18.17,0.251,4.53,23.39
48,47,47,47,27.88,0.836,1.86,17.54
47,47,47,48,7.75,0.992,0.56,28.29
47,48,47,47,37.24,0.653,4.91,1.73
47,48,48,48,39.71,0.96,2.12,25.14
48,48,47,48,32.61,0.873,2.06,21.81
47,48,47,49,17.64,0.884,4.4,26.1
47,49,47,48,14.46,0.542,0.68,14.91
47,49,48,49,5.1,0.059,2.04,1.27
48,49,47,49,33.63,0.357,2.94,10.92
48,0,49,0,8.98,0.252,0.55,23.61
49,0,48,0,29.61,0.322,4.32,25.79
48,0,48,1,14.62,0.546,1.25,12.16
48,1,48,0,48.67,0.825,2.32,25.32
48,1,49,1,5.7,0.498,4.7,18.19
49,1,48,1,49.65,0.266,2.96,7.16
48,1,48,2,41.64,0.198,1.17,1.0
48,2,48,1,22.46,0.492,1.53,17.45
48,2,49,2,32.24,0.869,4.43,0.31
49,2,48,2,46.66,0.787,3.6,28.51
48,2,48,3,18.13,0.607,4.68,7.52
48,3,48,2,35.81,0.075,3.41,11.54
48,3,49,3,49.03,0.927,0.27,19.85
49,3,48,3,16.04,0.237,2.13,1.79
48,3,48,4,7.59,0.918,4.47,12.99
48,4,48,3,19.44,0.258,4.54,27.35
48,4,49,4,23.7,0.47,3.53,22.84
49,4,48,4,40.48,0.389,2.16,20.01
48,4,48,5,6.69,0.262,2.12,24.68
48,5,48,4,6.45,0.333,3.22,25.46
48,5,49,5,12.83,0.84,2.59,24.85
49,5,48,5,7.21,0.711,1.77,23.68
48,5,48,6,38.88,0.625,3.99,21.99
48,6,48,5,45.98,0.693,1.62,5.44
48,6,49,6,28.73,0.544,2.11,3.8
49,6,48,6,47.44,0.871,3.22,6.05
48,6,48,7,25.24,0.393,4.89,8.36
48,7,48,6,46.93,0.585,2.38,16.11
48,7,49,7,6.63,0.715,3.75,11.41
49,7,48,7,37.6,0.255,4.4,24.22
48,7,48,8,8.02,0.916,1.98,1.15
48,8,48,7,14.52,0.463,3.5,26.46
48,8,49,8,22.02,0.961,0.04,9.69
49,8,48,8,5.16,0.506,1.39,6.79
48,8,48,9,5.53,0.988,0.98,21.49
48,9,48,8,44.01,0.648,3.19,20.34
48,9,49,9,10.74,0.135,0.39,10.15
49,9,48,9,28.04,0.808,1.1,18.26
48,9,48,10,45.24,0.888,4.02,29.32
48,10,48,9,29.43,0.972,3.01,12.29
48,10,49,10,15.67,0.544,2.74,16.7
49,10,48,10,49.55,0.931,3.7,13.58
48,10,48,11,49.05,0.193,1.84,26.9
48,11,48,10,15.0,0.626,1.41,14.25
48,11,49,11,20.81,0.059,1.56,6.48
49,11,48,11,37.91,0.933,0.83,13.5
48,11,48,12,42.68,0.675,4.31,3.08
48,12,48,11,19.9,0.932,1.69,5.6
48,12,49,12,44.92,0.951,3.97,5.46
49,12,48,12,29.37,0.501,0.77,29.74
48,12,48,13,25.97,0.886,2.11,2.07
48,13,48,12,17.25,0.856,4.17,22.35
48,13,49,13,40.63,0.783,0.31,1.49
49,13,48,13,44.69,0.806,1.77,25.81
48,13,48,14,14.1,0.286,0.23,11.9
48,14,48,13,10.34,0.784,2.75,14.64
48,14,49,14,11.77,0.673,3.45,2.94
49,14,48,14,5.98,0.249,1.95,4.58
48,14,48,15,9.45,0.629,2.57,24.72
48,15,48,14,17.78,0.671,2.17,2.85
48,15,49,15,9.03,0.139,1.76,2.56
49,15,48,15,20.28,0.527,4.98,1.19
48,15,48,16,37.48,0.697,3.22,29.09
48,16,48,15,31.86,0.754,0.04,4.45
48,16,49,16,47.94,0.866,3.19,16.03
49,16,48,16,9.16,0.462,3.89,10.5
48,16,48,17,36.16,0.743,4.4,24.19
48,17,48,16,15.61,0.928,0.41,11.02
48,17,49,17,44.71,0.611,1.61,26.07
49,17,48,17,21.57,0.321,2.11,28.79
48,17,48,18,24.41,0.123,0.86,17.22
48,18,48,17,39.6,0.102,4.99,6.57
48,18,49,18,23.18,0.827,3.62,17.64
49,18,48,18,29.38,0.222,4.48,7.63
48,18,48,19,6.86,0.649,0.95,9.07
48,19,48,18,30.38,0.162,3.14,12.96
48,19,49,19,20.01,0.694,0.95,9.57
49,19,48,19,27.2,0.786,0.2,5.11
48,19,48,20,30.16,0.287,3.09,5.4
48,20,48,19,48.58,0.002,4.3,28.03
48,20,49,20,8.49,0.943,1.0,8.51
49,20,48,20,36.22,0.159,1.03,0.76
48,20,48,21,47.06,0.308,1.31,27.88
48,21,48,20,38.46,0.916,3.48,23.05
48,21,49,21,44.71,0.167,1.06,4.41
49,21,48,21,43.53,0.503,1.79,3.86
48,21,48,22,7.9,0.267,2.31,7.26
48,22,48,21,19.91,0.606,2.28,29.34
48,22,49,22,11.58,0.57,1.72,26.44
49,22,48,22,45.58,0.26,3.55,12.87
48,22,48,23,14.16,0.251,4.35,18.59
48,23,48,22,32.63,0.837,3.25,17.8
48,23,49,23,30.3,0.142,3.68,5.39
49,23,48,23,9.23,0.546,2.97,17.55
48,23,48,24,40.2,0.564,2.78,27.55
48,24,48,23,19.15,0.796,2.22,13.9
48,24,49,24,38.12,0.807,0.88,29.77
49,24,48,24,32.63,0.914,3.22,0.63
48,24,48,25,15.61,0.591,2.8,2.06
48,25,48,24,15.45,0.72,1.73,5.09
48,25,49,25,47.31,0.393,0.64,8.89
49,25,48,25,20.02,0.923,1.25,25.49
48,25,48,26,28.78,0.607,0.65,13.63
48,26,48,25,34.39,0.102,0.66,6.0
48,26,49,26,19.37,0.604,3.07,8.93
49,26,48,26,42.21,0.038,0.22,14.21
